,SPY_ETF,AAPL,MSFT,AMZN,GOOG,FB,BRK-B,TSLA,V,JPM,JNJ,WMT,UNH,BAC,MA,NVDA,HD,PG,DIS,PYPL,XOM
2018-10-10 00:00:00+00:00,265.5709619,52.47809976,102.5842509,1755.25,1081.22,151.38,213.1,51.376,133.2031841,102.9371352,127.9638245,91.06334832,252.9454348,27.55034818,194.0995472,243.994719,181.9779883,75.67282096,110.6274145,75.45,71.64448238
2018-10-11 00:00:00+00:00,259.7213392,52.01482942,102.3426716,1719.36,1079.32,153.35,205.19,50.446,131.4437855,99.85280727,124.3496571,89.31359309,247.2150304,26.72119954,191.9482583,233.5075839,178.2576329,73.28481568,108.9512416,75.9,69.16930623
2018-10-12 00:00:00+00:00,263.3284475,53.87276178,105.8793931,1788.61,1110.08,153.74,206.8,51.756,137.6655694,98.76313454,124.3775299,90.15994209,249.6091087,26.81542098,201.5303754,244.8388539,180.8224234,73.46136082,110.38236,79.03,68.98282036
2018-10-15 00:00:00+00:00,261.8493423,52.72064968,103.9757479,1760.95,1092.25,153.52,205.03,51.918,134.8839504,98.19982914,124.4518572,89.2184977,250.2244542,26.30662522,197.6817393,233.7558589,179.6010946,74.4555887,111.195941,77.23,68.50812904
2018-10-16 00:00:00+00:00,267.574911,53.88246377,107.2612269,1819.96,1121.28,158.78,209.83,55.318,139.3168485,100.3052985,126.876787,91.11089602,262.0698539,26.88137598,205.0434893,244.133753,181.8652502,75.27327144,113.8915408,80.61,68.830241
2018-10-17 00:00:00+00:00,267.6226241,53.64961585,106.9809949,1831.73,1115.69,159.42,210.52,54.356,140.0147106,101.4226748,129.5711535,91.82411147,257.0028688,27.2299953,204.6487574,241.3828662,173.9641925,76.06307864,114.8129458,80.09,69.08453992
2018-10-18 00:00:00+00:00,263.7578652,52.39563279,104.8454335,1770.72,1087.97,154.92,208.7,52.782,136.9087331,99.81586921,129.6083172,91.45323944,256.5317449,26.61755596,200.9382775,237.8772235,169.5204347,75.22421048,113.8817386,77.48,69.381222
2018-10-19 00:00:00+00:00,263.614726,53.19362201,105.0000443,1764.03,1096.46,154.05,209.83,52,137.6852275,99.64964795,129.1902258,92.38517429,255.0799143,26.68351096,200.3856528,227.5887084,168.9661393,81.84289101,116.5479318,84.78,69.48294156
2018-10-22 00:00:00+00:00,262.4314418,53.5186389,105.9373722,1789.3,1101.16,154.78,206.19,52.19,138.2356539,98.21829817,128.8464618,92.37566475,252.08972,25.79782946,201.8066877,229.6245632,167.9327073,81.1866479,115.9303944,85.43,68.78785785
2018-10-23 00:00:00+00:00,261.0954757,54.02314272,104.4589066,1768.7,1103.69,154.39,204,58.828,136.7416394,97.19326704,129.0787348,93.00329434,254.6568643,25.45863228,199.7639501,219.534668,167.7260209,81.71164239,115.5187028,87.57,67.67741923
2018-10-24 00:00:00+00:00,253.1846483,52.17006137,98.87359225,1664.2,1050.71,146.04,199.81,57.7,131.9647247,95.38330216,127.7222606,92.7750654,246.4458486,24.67659435,193.1127174,198.0340548,166.2604264,83.86786976,109.4021419,83.09,65.79560723
2018-10-25 00:00:00+00:00,257.7269328,53.31247147,104.6521701,1782.17,1095.57,150.95,201.98,62.972,138.1177053,96.83312097,128.6513525,94.31561076,254.0607484,25.0534801,201.5106388,206.4058871,168.2333421,83.43662428,111.901698,85.96,66.38049474
2018-10-26 00:00:00+00:00,253.1941909,52.46354677,103.3573048,1642.81,1071.47,145.37,198.49,66.18,135.3852315,95.50335085,127.2577147,94.08738182,248.2341962,24.86503723,194.889011,196.9217829,161.8072737,82.3678855,110.9508865,83.37,65.71931755
2018-10-29 00:00:00+00:00,251.7914266,51.47879411,100.3520578,1538.88,1020.08,142.09,200.04,66.97,132.033528,96.82388645,127.796588,94.9052022,246.638144,25.07232439,188.523959,184.3392069,162.7185729,82.72413176,110.8038538,81.15,65.31243928
2018-10-30 00:00:00+00:00,255.5225889,51.73589702,100.2360997,1530.42,1036.21,146.22,203.35,65.98,130.4903684,98.53227167,130.769682,97.3967015,248.330344,25.23250083,185.2575525,201.5992835,165.5746033,83.61474741,112.4898289,80.9,66.77889638
2018-10-31 00:00:00+00:00,258.2517766,53.08447455,103.2123572,1598.01,1076.77,151.79,205.28,67.464,135.493351,100.6746791,130.0635722,95.36166009,251.2820791,25.91089518,195.0666404,209.3752558,165.2363892,83.13662743,112.5584442,84.19,67.54179314
2018-11-01 00:00:00+00:00,261.0000496,53.89944227,102.3523347,1665.53,1070,151.75,205.86,68.856,138.4224057,100.637741,130.8347184,95.64694627,250.8782587,26.20298163,197.0797731,216.6050233,169.5392244,83.98974348,113.8033211,85.04,68.38097958
2018-11-02 00:00:00+00:00,259.454146,50.32425651,102.5842509,1665.53,1057.79,150.35,206.57,69.282,137.3903562,100.0836701,130.7046456,96.36967125,250.9551769,26.27835878,195.1159819,213.4370345,169.041298,84.19599131,112.9015205,83.51,69.4659883
2018-11-05 00:00:00+00:00,260.8855382,48.89563751,103.8887794,1627.8,1040.09,148.68,216.24,68.28,137.4100143,100.7393207,132.1168652,97.86266892,250.9551769,26.43853523,195.3725576,210.3087698,171.1645312,85.49910264,113.1661794,84.05,69.20321275
2018-11-06 00:00:00+00:00,262.5364105,49.42439632,104.091706,1642.81,1055.81,149.94,218.51,68.212,138.3830895,101.2102809,132.4606292,98.26206957,253.3877143,26.57986738,196.5271484,209.6036688,170.9954241,85.78972459,114.4012542,84.69,69.49989483
2018-11-07 00:00:00+00:00,268.1570105,50.9233548,108.1888916,1755.49,1093.39,151.53,221.24,69.632,142.3048775,102.9463697,134.4860495,99.20351396,264.050497,26.89079812,205.497431,212.3148316,175.8995289,85.58347675,114.7345283,88.23,70.38146442
2018-11-08 00:00:00+00:00,267.6703371,50.74629336,107.985965,1754.91,1082.4,147.87,222.42,70.28,142.7471844,103.777476,134.9970501,99.73604816,265.992681,27.20172887,206.1092655,204.5686522,176.6229313,85.64910106,113.7052993,89.04,69.26254917
2018-11-09 00:00:00+00:00,265.0556608,49.76782869,105.8793931,1712.43,1066.15,144.96,219.63,70.102,141.4694088,102.7709139,135.0342137,100.3826968,265.8965333,26.87195384,202.911937,204.2508603,174.7345691,86.63346573,115.6657355,86.76,69.24559591
2018-11-12 00:00:00+00:00,260.1030438,47.26081722,103.2703362,1636.85,1038.63,141.55,215.42,66.256,137.3313819,100.6100375,135.2943595,98.7755847,261.8871732,26.14644877,196.5172801,188.2321586,168.5715562,86.90533788,114.391452,83.78,68.35508744
2018-11-13 00:00:00+00:00,259.6163705,46.78862283,103.3379785,1631.17,1036.05,142.16,217.92,67.746,137.3313819,101.2010464,134.4210131,97.89119754,258.8489051,26.15587092,195.5600553,197.9347448,168.1675782,87.6272053,114.5384847,83.78,66.78813504
2018-11-14 00:00:00+00:00,257.8414442,45.46696532,101.8788392,1599.01,1043.66,144.22,216.03,68.8,137.105314,99.1140461,134.0215036,96.5503525,254.753012,25.63765301,194.9778257,195.829373,169.0131135,87.6459551,114.8031436,84.05,66.26581757
2018-11-15 00:00:00+00:00,260.5324615,46.5890355,104.1208143,1619.44,1064.71,143.85,217.38,69.688,139.660865,101.6443031,134.2537765,94.65795418,254.7337825,26.28778093,198.0666029,200.9934925,166.626825,87.96470176,114.7933414,86.74,66.95082409
2018-11-16 00:00:00+00:00,261.2099871,47.10504175,105.1010717,1593.41,1061.49,139.53,218.41,70.862,138.0263682,101.570427,135.6381234,92.89868941,260.6660971,26.14644877,196.4185972,163.2954196,166.3074005,87.95532686,113.8915408,85.06,67.61014286
2018-11-19 00:00:00+00:00,256.7917566,45.2381701,101.5391461,1512.29,1020,131.55,217.94,70.694,132.6896374,102.3461262,137.2547433,92.03332133,255.8010222,26.14644877,186.7871386,143.7015582,163.0849715,87.45845707,113.1367728,80.13,67.83276997
2018-11-20 00:00:00+00:00,252.0395346,43.07678545,98.71483985,1495.46,1025.76,132.43,210.71,69.498,131.3209924,100.1483117,136.0655057,89.54182204,251.4263007,25.79782946,184.5963765,148.0513359,158.8197156,86.34284378,109.6569986,77.76,65.90618915
2018-11-21 00:00:00+00:00,252.8983699,43.02810562,100.0736126,1516.73,1037.61,134.82,210.86,67.638,132.3548609,99.40031605,131.9217559,89.55133158,250.5128973,25.69418587,185.1884744,143.7114892,159.0545866,85.69597557,110.7940516,79.12,66.41138146
2018-11-23 00:00:00+00:00,251.2093271,41.93524334,100.0347905,1502.06,1023.88,131.73,207.07,65.166,130.8286741,98.4860991,132.144738,90.43571873,251.541678,25.41152156,180.1951158,143.9994882,158.6318189,85.81784929,109.8628444,77.95,64.6389271
2018-11-26 00:00:00+00:00,255.2649383,42.50236341,103.3346672,1581.33,1048.62,136.38,210.63,69.2,133.8515087,100.8963074,132.1819017,90.48326643,255.9067847,25.96742804,189.3232911,151.9939425,159.5431181,86.19284536,110.3235469,80.86,65.91475174
2018-11-27 00:00:00+00:00,256.1237736,42.40987172,103.984937,1581.42,1044.41,135,212.53,68.784,133.8219696,101.3210951,133.9116641,90.37866149,260.7045562,26.13702663,190.4384088,152.6692505,162.7373626,86.92408768,111.6468413,81.97,65.97468981
2018-11-28 00:00:00+00:00,262.0211093,44.04064617,107.8477338,1677.75,1086.23,136.76,217.5,69.574,139.2079322,102.4477059,136.9223858,92.67997001,270.1270332,26.78715454,199.6159256,158.965504,167.660257,87.19595983,113.8033211,85.98,67.1734512
2018-11-29 00:00:00+00:00,261.4485525,43.70232133,106.9451205,1673.57,1088.3,138.68,217.7,68.234,136.9629606,101.6350686,136.3707318,92.51830784,271.6653968,26.41969094,194.0699423,156.4330992,165.9877177,87.0178367,114.3032324,84.26,67.69576867
2018-11-30 00:00:00+00:00,263.0421691,43.46622413,107.6245068,1690.17,1094.43,140.61,218.24,70.096,139.5328623,102.6785688,137.3524889,92.86065125,271.3865684,26.75888811,198.4218616,162.4673449,170.3911264,88.60219507,113.2053881,85.81,68.07252225
2018-12-03 00:00:00+00:00,266.5252234,44.98503496,108.7891692,1772.36,1106.43,141.09,220.81,71.698,142.7723169,103.6481928,136.7073342,93.90670057,276.1803957,26.89079812,207.0960953,169.0384099,171.7329376,87.48658178,113.4504426,87.98,69.54528626
2018-12-04 00:00:00+00:00,257.8891573,43.00619969,105.3242987,1668.4,1050.82,137.93,210.12,71.94,136.5100277,99.02170095,136.539033,91.11089602,268.6761751,25.43036585,197.8495003,156.1845718,165.6475402,87.47720688,110.6372167,84.19,68.01258418
2018-12-06 00:00:00+00:00,257.4979101,42.52670332,105.9745685,1699.19,1068.73,139.63,207.96,72.612,138.8830021,97.13785995,136.4268322,90.61639998,267.0364354,24.9027258,200.3165747,157.3576212,166.2711989,87.70220451,112.0683351,85.82,67.12207572
2018-12-07 00:00:00+00:00,251.5146908,41.01032648,101.7332564,1629.13,1036.58,137.42,204.88,71.594,135.0035336,95.38330216,135.978029,89.10564856,259.6383156,24.09727234,193.9120495,146.7405298,163.2757471,86.67096534,110.6274145,82.77,66.47988211
2018-12-10 00:00:00+00:00,251.9918215,41.28049956,104.4216854,1641.03,1039.55,141.85,203.26,73.03,135.7617038,93.60104083,135.8190778,89.8227774,257.0822508,23.4623855,195.451504,150.9654959,162.2363159,87.21470963,110.508864,84.93,65.53799815
2018-12-11 00:00:00+00:00,252.0490772,41.04440237,105.3922373,1643.24,1051.75,142.08,202.28,73.352,134.7081426,92.68682388,136.9784862,89.73672194,257.7477922,23.29181888,195.1357185,147.3171134,162.7276834,88.03970097,110.6175353,85.51,65.65787429
2018-12-12 00:00:00+00:00,253.3182449,41.15879998,105.8678078,1663.54,1063.68,144.5,202.48,73.32,135.6829329,93.28706733,137.5394902,89.02915482,261.0465627,23.23496334,197.6521344,148.0229313,164.6175584,88.15219979,110.8546364,86.5,65.09274392
2018-12-13 00:00:00+00:00,253.2323614,41.60908845,106.226912,1658.38,1061.9,145.01,202.42,75.358,135.4269274,93.37941248,138.2313952,88.88572905,262.5030374,23.12125227,196.3396508,148.0129902,164.2962796,90.45842559,112.0203834,87.56,65.91475174
2018-12-14 00:00:00+00:00,248.5564803,40.27769498,102.9076243,1591.91,1042.1,144.06,200,73.142,133.0145675,92.61294776,124.3558953,87.82437837,255.6257761,23.19705965,192.7574587,145.5873626,162.8032784,90.59904911,110.8447572,85.92,64.71599034
2018-12-17 00:00:00+00:00,243.6802043,39.90286025,99.86009117,1520.91,1016.53,140.19,197.92,69.684,129.3812582,91.43092988,120.7467693,86.79171284,248.9221343,23.18758373,187.9417294,142.7342678,158.7211485,86.97096219,109.2838417,84.1,63.3973528
2018-12-18 00:00:00+00:00,243.413011,40.42130049,100.9082873,1551.48,1028.71,143.66,196.52,67.406,130.6219004,90.99690769,121.9435779,87.08812609,244.0029152,23.18758373,189.086452,146.0744763,160.6771691,86.70846494,108.1279739,85.51,61.65058619
2018-12-19 00:00:00+00:00,239.7677323,39.16049278,100.6365327,1495.08,1023.01,133.24,195.17,66.594,129.2434091,89.84259335,119.316209,86.58135505,241.4372048,22.91278196,184.6555863,137.6941317,158.3337241,86.02409713,107.900752,84.03,60.60595126
2018-12-20 00:00:00+00:00,235.864803,38.17229214,98.52072946,1460.83,1009.41,133.4,193.58,63.076,126.7818174,89.06689412,119.9333135,83.45467331,233.8461745,22.8464505,180.303667,134.3042177,155.1209367,85.2928548,105.707567,82.44,58.76499625
2018-12-21 00:00:00+00:00,231.0604783,36.68755719,95.33731903,1377.45,979.54,124.95,192.1,63.954,122.3509524,86.96142477,119.7650123,83.31124755,229.8915081,22.14523219,172.8827072,128.8067912,151.6435668,85.2834799,102.9611461,78.14,58.3283046
2018-12-24 00:00:00+00:00,224.9551827,35.73830042,91.358056,1343.96,976.22,124.06,187.76,59.078,119.8598216,85.08681829,114.8562269,82.05866251,224.6829231,21.53877312,172.3498191,126.3314581,149.4324131,81.89914042,99.13789111,77.06,56.09347085
2018-12-26 00:00:00+00:00,236.3210159,38.25504786,97.5987051,1470.9,1039.46,134.18,197.57,65.218,128.2292333,88.6144029,118.474703,86.447491,234.7239175,22.8464505,183.9746738,132.3159984,159.0140791,84.45848856,104.5516992,82.8,58.77355884
2018-12-27 00:00:00+00:00,238.1353255,38.0067807,98.20044731,1461.64,1043.88,134.52,200.12,63.226,129.9818866,89.61173049,119.1292077,87.5757737,237.2510458,23.0928245,186.2049091,130.3973667,160.9417516,86.26784457,105.2333648,84.31,59.03043628
2018-12-28 00:00:00+00:00,237.8281408,38.02625264,97.43371127,1478.02,1037.08,133.2,202.08,66.774,128.9283253,89.41780568,118.9983067,88.09210647,237.511475,23.11177635,183.7082297,132.8627587,160.8472578,85.48035283,106.0039434,83.26,58.37111751
2018-12-31 00:00:00+00:00,239.9112369,38.39378538,98.57896258,1501.97,1035.61,131.09,204.18,66.56,129.912962,90.14733234,120.6626187,89.06740169,240.289387,23.34867442,186.1654359,132.7136422,162.3591578,86.17409555,108.3255581,84.09,58.38824267
2019-01-02 00:00:00+00:00,240.1608245,38.43759724,98.1422142,1539.13,1045.85,135.68,202.8,62.024,130.8779059,91.70796532,119.44711,89.24907433,234.8589549,23.65190396,187.2410803,135.4176206,162.9166709,85.57410185,107.6537717,85.75,59.67262988
2019-01-03 00:00:00+00:00,234.4299102,34.60892826,94.53176091,1500.28,1016.06,131.74,191.66,60.072,126.1614963,90.41513326,117.5490463,88.79011187,228.4543245,23.27286704,178.7938175,127.2360979,159.3259085,84.97410815,105.0456598,82.09,58.75643367
2019-01-04 00:00:00+00:00,242.2823187,36.08636123,98.92836128,1575.39,1070.71,137.95,195.2,63.538,131.5966907,93.74832425,119.5219105,89.3446915,231.1261356,24.23941119,187.2608169,135.3877973,164.0600452,86.70846494,108.2860413,86.27,60.92276677
2019-01-07 00:00:00+00:00,244.1926234,36.00603951,99.05453304,1629.51,1068.39,138.05,196.91,66.992,133.9696651,93.81349838,118.755205,90.39648047,231.5698299,24.22045934,188.7015884,142.5553281,167.2917314,86.36159358,109.2245664,86.93,61.23958228
2019-01-08 00:00:00+00:00,246.486909,36.69242517,99.77274149,1656.58,1076.28,142.53,196.31,67.07,134.6982962,93.63659718,121.5134748,91.02755384,234.6660443,24.17307973,190.0732817,139.0063565,168.0949283,86.68034024,110.0741786,88.7,61.68483652
2019-01-09 00:00:00+00:00,247.6388516,37.31552705,101.1994529,1659.42,1074.66,144.23,196.37,67.706,136.2835613,93.47831716,120.5504179,90.73114059,235.0036378,24.4099778,193.5232285,141.7401581,169.8336132,85.2647301,111.3090801,89.55,62.01021461
2019-01-10 00:00:00+00:00,248.512408,37.43479265,100.5491831,1656.22,1070.33,144.2,196.58,68.994,136.5395668,93.46900657,121.2797232,90.79807262,236.1900377,24.38155004,194.6896861,144.3745488,169.2005051,85.47097793,111.4375099,90.7,61.6933991
2019-01-11 00:00:00+00:00,248.6084032,37.0672599,99.77274149,1640.56,1057.19,143.8,196.29,69.452,135.9389384,93.02209828,121.3171234,90.683332,238.8907855,24.66582773,193.6517365,147.9533436,169.5312332,86.03347203,111.2893217,90.65,61.41083391
2019-01-14 00:00:00+00:00,247.0916789,36.50987579,99.04482752,1617.21,1044.69,145.39,195.78,66.88,134.9936872,93.98108899,119.9426635,90.7885109,239.2669611,24.98800911,193.1871305,149.5538602,168.9642708,85.45222813,111.0620998,90.43,61.33377068
2019-01-15 00:00:00+00:00,249.9235377,37.25711125,101.9176613,1674.56,1077.15,148.95,196.94,68.886,135.23,94.6700726,120.9524708,92.03153422,247.764671,25.15857573,194.264621,148.9872177,166.7531171,86.25846967,110.4100718,91.6,61.368021
2019-01-16 00:00:00+00:00,250.5283075,37.7122677,102.2767655,1683.78,1080.97,147.54,198.41,69.21,135.23,95.43354093,119.7182619,92.1271514,252.1919682,26.95900111,195.5002753,147.9632847,167.2917314,85.65847596,109.5703388,90.55,61.34233326
2019-01-17 00:00:00+00:00,252.4290127,37.93619494,102.994974,1693.22,1089.9,148.3,198.78,69.462,135.1709218,95.82458568,120.700019,92.50005839,250.561874,27.47070095,197.0226013,150.8263206,165.2412171,85.64647609,109.669131,90.4,61.76189975
2019-01-18 00:00:00+00:00,255.7888452,38.16985815,104.5381516,1696.2,1098.26,150.04,204.48,60.452,136.3721786,97.3794541,122.1960298,93.44666846,256.0887614,27.76445457,199.6817293,156.005632,169.6918726,86.38350446,109.6987686,91.12,62.49828175
2019-01-22 00:00:00+00:00,252.3330175,37.31309306,102.5679311,1632.17,1070.52,147.57,200.72,59.784,135.9290921,95.84320686,120.428867,93.21718723,256.2720265,27.56546018,197.1708798,147.893697,167.357877,85.45749446,109.2640833,89.94,61.5563978
